January - December 2022 Contiguous U.S. County Precipitation
Units: Inches
Missing: -99
Period of Record: 128 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
KS-055,"Finney County",Kansas,7.85,2,-10.91,18.76
KS-057,"Ford County",Kansas,12.49,3,-9.16,21.65
KS-059,"Franklin County",Kansas,34.8,47,-2.58,37.38
KS-061,"Geary County",Kansas,31.46,58,-1.13,32.59
KS-063,"Gove County",Kansas,9.4,1,-10.36,19.76
KS-065,"Graham County",Kansas,12.1,3,-9.76,21.86
KS-067,"Grant County",Kansas,9.95,3,-7.72,17.67
KS-069,"Gray County",Kansas,9.68,3,-10.37,20.05
KS-071,"Greeley County",Kansas,13.35,24,-3.56,16.91
KS-073,"Greenwood County",Kansas,31.35,34,-3.95,35.3
KS-075,"Hamilton County",Kansas,11.47,15,-5.01,16.48
KS-077,"Harper County",Kansas,22.19,19,-6.23,28.42
KS-079,"Harvey County",Kansas,25.21,27,-5.84,31.05
KS-081,"Haskell County",Kansas,9.66,3,-9.57,19.23
KS-083,"Hodgeman County",Kansas,11.55,4,-9.07,20.62
KS-085,"Jackson County",Kansas,29.91,34,-4.26,34.17
KS-087,"Jefferson County",Kansas,31.75,41,-3.66,35.41
KS-089,"Jewell County",Kansas,20.89,27,-5.18,26.07
KS-091,"Johnson County",Kansas,34.46,49,-2.64,37.1
KS-093,"Kearny County",Kansas,9.72,2,-7.69,17.41
KS-095,"Kingman County",Kansas,21.13,15,-6.88,28.01
KS-097,"Kiowa County",Kansas,15.35,7,-8.32,23.67
KS-099,"Labette County",Kansas,31.85,16,-8.33,40.18
KS-101,"Lane County",Kansas,7.96,1,-11.73,19.69
KS-103,"Leavenworth County",Kansas,33.08,49,-2.66,35.74
KS-105,"Lincoln County",Kansas,21.76,35,-4.02,25.78
KS-107,"Linn County",Kansas,36.35,44,-3.68,40.03
KS-109,"Logan County",Kansas,11.21,7,-7.17,18.38
KS-111,"Lyon County",Kansas,34.64,63,-0.14,34.78
KS-113,"McPherson County",Kansas,25.79,38,-3.63,29.42
KS-115,"Marion County",Kansas,28.97,48,-2.78,31.75
KS-117,"Marshall County",Kansas,29.78,54,-1.59,31.37
KS-119,"Meade County",Kansas,13.67,10,-6.76,20.43
KS-121,"Miami County",Kansas,35.78,48,-2.99,38.77
KS-123,"Mitchell County",Kansas,19.27,17,-6.26,25.53
KS-125,"Montgomery County",Kansas,30.51,19,-7.33,37.84
KS-127,"Morris County",Kansas,32.04,58,-1.05,33.09
KS-129,"Morton County",Kansas,10.96,10,-5.98,16.94
KS-131,"Nemaha County",Kansas,29.03,38,-4.05,33.08
KS-133,"Neosho County",Kansas,31.95,19,-7.82,39.77
KS-135,"Ness County",Kansas,10.49,1,-10.51,21
KS-137,"Norton County",Kansas,13.68,4,-8.32,22
KS-139,"Osage County",Kansas,34,57,-1.66,35.66
KS-141,"Osborne County",Kansas,18.79,28,-5.07,23.86
KS-143,"Ottawa County",Kansas,23.69,38,-4.13,27.82
KS-145,"Pawnee County",Kansas,14.81,5,-8.12,22.93
KS-147,"Phillips County",Kansas,16.22,12,-6.93,23.15
KS-149,"Pottawatomie County",Kansas,30.61,49,-2.37,32.98
KS-151,"Pratt County",Kansas,16.56,5,-8.75,25.31
KS-153,"Rawlins County",Kansas,11.71,2,-8.12,19.83
KS-155,"Reno County",Kansas,21.47,19,-6.11,27.58
KS-157,"Republic County",Kansas,22.86,25,-5.04,27.9
KS-159,"Rice County",Kansas,23.27,35,-3.49,26.76
KS-161,"Riley County",Kansas,31.13,61,-0.61,31.74
KS-163,"Rooks County",Kansas,16.8,19,-6.19,22.99
KS-165,"Rush County",Kansas,14.33,3,-8.47,22.8
KS-167,"Russell County",Kansas,17.12,13,-7.37,24.49
KS-169,"Saline County",Kansas,27.89,64,-0.91,28.8
KS-171,"Scott County",Kansas,8.24,1,-10.5,18.74
KS-173,"Sedgwick County",Kansas,26.79,38,-3.86,30.65
KS-175,"Seward County",Kansas,11.95,7,-7.26,19.21
KS-177,"Shawnee County",Kansas,32.43,53,-2.32,34.75
KS-179,"Sheridan County",Kansas,11.08,3,-9.73,20.81
KS-181,"Sherman County",Kansas,12.4,11,-5.82,18.22
KS-183,"Smith County",Kansas,18.98,24,-4.94,23.92
KS-185,"Stafford County",Kansas,17.78,12,-7.05,24.83
KS-187,"Stanton County",Kansas,10.76,10,-5.81,16.57
KS-189,"Stevens County",Kansas,11.25,7,-6.9,18.15
KS-191,"Sumner County",Kansas,26.86,37,-4.27,31.13
KS-193,"Thomas County",Kansas,11.79,6,-7.74,19.53
KS-195,"Trego County",Kansas,10.27,1,-11.24,21.51
KS-197,"Wabaunsee County",Kansas,33.74,65,-0.48,34.22
KS-199,"Wallace County",Kansas,11.95,11,-5.66,17.61
KS-201,"Washington County",Kansas,28.78,56,-0.85,29.63
KS-203,"Wichita County",Kansas,11.28,7,-6.53,17.81
KS-205,"Wilson County",Kansas,32.48,31,-5.23,37.71
KS-207,"Woodson County",Kansas,31.14,29,-6.33,37.47
KS-209,"Wyandotte County",Kansas,31.51,36,-4.68,36.19
KY-001,"Adair County",Kentucky,50.18,56,-0.05,50.23
KY-003,"Allen County",Kentucky,52.45,78,2.24,50.21
KY-005,"Anderson County",Kentucky,47.61,69,1.88,45.73
KY-007,"Ballard County",Kentucky,45.02,60,-1.33,46.35
KY-009,"Barren County",Kentucky,51.71,73,1.25,50.46
KY-011,"Bath County",Kentucky,48.22,81,2.37,45.85
KY-013,"Bell County",Kentucky,53.21,72,1.54,51.67
KY-015,"Boone County",Kentucky,45.98,89,4.48,41.5
KY-017,"Bourbon County",Kentucky,45.37,62,0.53,44.84
KY-019,"Boyd County",Kentucky,43.22,72,1.2,42.02
KY-021,"Boyle County",Kentucky,48.62,72,0.71,47.91
KY-023,"Bracken County",Kentucky,48.43,91,4.34,44.09
KY-025,"Breathitt County",Kentucky,56.79,118,10.41,46.38
KY-027,"Breckinridge County",Kentucky,49.51,73,2.76,46.75
KY-029,"Bullitt County",Kentucky,46.35,60,0.89,45.46
KY-031,"Butler County",Kentucky,48.65,63,0.65,48
KY-033,"Caldwell County",Kentucky,46.46,56,-0.91,47.37
KY-035,"Calloway County",Kentucky,45.61,45,-3.36,48.97
KY-037,"Campbell County",Kentucky,45.91,93,4.1,41.81
KY-039,"Carlisle County",Kentucky,46.74,64,-0.47,47.21
KY-041,"Carroll County",Kentucky,47.69,90,4.93,42.76
KY-043,"Carter County",Kentucky,43.97,80,1.75,42.22
KY-045,"Casey County",Kentucky,51.04,69,1.25,49.79
KY-047,"Christian County",Kentucky,45.85,46,-2.34,48.19
KY-049,"Clark County",Kentucky,48.3,81,2.45,45.85
KY-051,"Clay County",Kentucky,57.96,113,9.09,48.87
KY-053,"Clinton County",Kentucky,54.62,79,2.43,52.19
KY-055,"Crittenden County",Kentucky,44.55,49,-1.72,46.27
KY-057,"Cumberland County",Kentucky,52.02,71,0.85,51.17
KY-059,"Daviess County",Kentucky,44.6,57,-0.24,44.84
KY-061,"Edmonson County",Kentucky,51.11,71,1.28,49.83
KY-063,"Elliott County",Kentucky,47.19,93,3.9,43.29
KY-065,"Estill County",Kentucky,53.21,102,7.1,46.11
KY-067,"Fayette County",Kentucky,46.36,70,1.34,45.02
KY-069,"Fleming County",Kentucky,47.6,82,2.77,44.83
KY-071,"Floyd County",Kentucky,51.24,109,7.56,43.68
KY-073,"Franklin County",Kentucky,47.51,76,2.87,44.64
KY-075,"Fulton County",Kentucky,51.4,78,2.46,48.94
KY-077,"Gallatin County",Kentucky,45.85,77,3.49,42.36
KY-079,"Garrard County",Kentucky,48.21,76,1.44,46.77
KY-081,"Grant County",Kentucky,47.02,89,4.23,42.79
KY-083,"Graves County",Kentucky,47.54,57,-1.52,49.06
KY-085,"Grayson County",Kentucky,50.33,67,1.34,48.99
KY-087,"Green County",Kentucky,49.7,71,0.64,49.06
KY-089,"Greenup County",Kentucky,42.42,71,0.72,41.7
KY-091,"Hancock County",Kentucky,48.6,73,2.85,45.75
KY-093,"Hardin County",Kentucky,48.77,68,1.8,46.97
KY-095,"Harlan County",Kentucky,55.38,81,3.33,52.05
KY-097,"Harrison County",Kentucky,44.9,65,1.36,43.54
KY-099,"Hart County",Kentucky,51.18,73,1.86,49.32
KY-101,"Henderson County",Kentucky,40.84,45,-3.58,44.42
KY-103,"Henry County",Kentucky,48.08,81,4,44.08
KY-105,"Hickman County",Kentucky,49.63,70,1.34,48.29
KY-107,"Hopkins County",Kentucky,47.85,74,1.93,45.92
KY-109,"Jackson County",Kentucky,55.27,105,6.96,48.31
KY-111,"Jefferson County",Kentucky,45.07,61,0.92,44.15
KY-113,"Jessamine County",Kentucky,46.61,69,1.11,45.5
KY-115,"Johnson County",Kentucky,51.15,106,7.37,43.78
KY-117,"Kenton County",Kentucky,46.37,96,4.59,41.78
KY-119,"Knott County",Kentucky,53.87,113,7.9,45.97
KY-121,"Knox County",Kentucky,54.37,89,4.12,50.25
KY-123,"Larue County",Kentucky,49.06,69,0.97,48.09
KY-125,"Laurel County",Kentucky,52.92,84,3.56,49.36
KY-127,"Lawrence County",Kentucky,47.38,93,4.11,43.27
KY-129,"Lee County",Kentucky,56.5,115,9.89,46.61
KY-131,"Leslie County",Kentucky,58.23,117,9.34,48.89
KY-133,"Letcher County",Kentucky,51.35,101,4.72,46.63
KY-135,"Lewis County",Kentucky,47,91,3.54,43.46
KY-137,"Lincoln County",Kentucky,50.26,79,1.69,48.57
KY-139,"Livingston County",Kentucky,44.81,45,-2.58,47.39
KY-141,"Logan County",Kentucky,50.26,72,1.87,48.39
KY-143,"Lyon County",Kentucky,45.65,47,-2.45,48.1
KY-145,"McCracken County",Kentucky,45.64,57,-1.82,47.46
KY-147,"McCreary County",Kentucky,54.17,83,3.65,50.52
KY-149,"McLean County",Kentucky,45.51,65,0.5,45.01
KY-151,"Madison County",Kentucky,49.35,85,3.41,45.94
KY-153,"Magoffin County",Kentucky,52.76,113,8.27,44.49
KY-155,"Marion County",Kentucky,48.72,63,0.22,48.5
KY-157,"Marshall County",Kentucky,45.64,53,-2.56,48.2
KY-159,"Martin County",Kentucky,50.75,100,5.7,45.05
KY-161,"Mason County",Kentucky,48.04,89,3.98,44.06
KY-163,"Meade County",Kentucky,47.59,72,2,45.59
KY-165,"Menifee County",Kentucky,51.15,94,4.75,46.4
KY-167,"Mercer County",Kentucky,47.37,71,0.91,46.46
KY-169,"Metcalfe County",Kentucky,50.96,68,0.76,50.2
KY-171,"Monroe County",Kentucky,52.68,71,0.87,51.81
KY-173,"Montgomery County",Kentucky,48.84,80,2.16,46.68
KY-175,"Morgan County",Kentucky,50.41,99,5.76,44.65
KY-177,"Muhlenberg County",Kentucky,47.56,66,0.89,46.67
KY-179,"Nelson County",Kentucky,47.41,62,0.39,47.02
KY-181,"Nicholas County",Kentucky,45.88,68,0.99,44.89
KY-183,"Ohio County",Kentucky,48.14,70,1.77,46.37
KY-185,"Oldham County",Kentucky,47.26,70,2.7,44.56
KY-187,"Owen County",Kentucky,47.16,77,3.5,43.66
KY-189,"Owsley County",Kentucky,58.73,121,11.49,47.24
KY-191,"Pendleton County",Kentucky,47.54,90,4.3,43.24
KY-193,"Perry County",Kentucky,56.79,118,9.46,47.33
KY-195,"Pike County",Kentucky,52.05,110,7.75,44.3
KY-197,"Powell County",Kentucky,53.14,102,6.63,46.51
KY-199,"Pulaski County",Kentucky,51.77,73,1.95,49.82
KY-201,"Robertson County",Kentucky,46.56,76,2.48,44.08
KY-203,"Rockcastle County",Kentucky,52.13,82,2.84,49.29
KY-205,"Rowan County",Kentucky,47.88,82,2.92,44.96
KY-207,"Russell County",Kentucky,51.58,69,0.74,50.84
KY-209,"Scott County",Kentucky,45.94,69,1.92,44.02
KY-211,"Shelby County",Kentucky,47.65,72,2.14,45.51
KY-213,"Simpson County",Kentucky,53.45,86,4.55,48.9
KY-215,"Spencer County",Kentucky,47.06,63,0.47,46.59
KY-217,"Taylor County",Kentucky,49.29,59,-0.19,49.48
KY-219,"Todd County",Kentucky,46.07,49,-2.21,48.28
KY-221,"Trigg County",Kentucky,45.89,46,-2.82,48.71
KY-223,"Trimble County",Kentucky,49.96,97,6.56,43.4
KY-225,"Union County",Kentucky,42.21,50,-2.66,44.87
KY-227,"Warren County",Kentucky,49.88,66,0.84,49.04
KY-229,"Washington County",Kentucky,48.17,65,0.81,47.36
KY-231,"Wayne County",Kentucky,52.72,77,1.94,50.78
KY-233,"Webster County",Kentucky,46.55,68,1.25,45.3
KY-235,"Whitley County",Kentucky,54.82,88,4.67,50.15
KY-237,"Wolfe County",Kentucky,53.83,109,7.89,45.94
KY-239,"Woodford County",Kentucky,47.09,69,1.98,45.11
LA-001,"Acadia Parish",Louisiana,49.12,27,-9.25,58.37
LA-003,"Allen Parish",Louisiana,52.56,37,-6.27,58.83
LA-005,"Ascension Parish",Louisiana,62.03,72,1.51,60.52
LA-007,"Assumption Parish",Louisiana,56.35,45,-4.86,61.21
LA-009,"Avoyelles Parish",Louisiana,64.52,99,7.02,57.5
LA-011,"Beauregard Parish",Louisiana,51.39,39,-5.56,56.95
LA-013,"Bienville Parish",Louisiana,53.71,75,0.48,53.23
LA-015,"Bossier Parish",Louisiana,48.12,63,-1.57,49.69
LA-017,"Caddo Parish",Louisiana,46.99,60,-1.44,48.43
LA-019,"Calcasieu Parish",Louisiana,50.56,31,-6.9,57.46
LA-021,"Caldwell Parish",Louisiana,61.35,92,6.83,54.52
LA-023,"Cameron Parish",Louisiana,48.48,27,-8.38,56.86
LA-025,"Catahoula Parish",Louisiana,61.98,100,6.3,55.68
LA-027,"Claiborne Parish",Louisiana,50.66,64,-1.67,52.33
LA-029,"Concordia Parish",Louisiana,62.88,100,6.63,56.25
LA-031,"De Soto Parish",Louisiana,49.32,65,-0.7,50.02
LA-033,"East Baton Rouge Parish",Louisiana,58.79,58,-1.55,60.34
LA-035,"East Carroll Parish",Louisiana,53.5,69,0.23,53.27
LA-037,"East Feliciana Parish",Louisiana,64.25,81,2.55,61.7
LA-039,"Evangeline Parish",Louisiana,56.15,55,-2.75,58.9
LA-041,"Franklin Parish",Louisiana,60.55,93,6.53,54.02
LA-043,"Grant Parish",Louisiana,58.37,73,2.68,55.69
LA-045,"Iberia Parish",Louisiana,50.25,28,-8.36,58.61
LA-047,"Iberville Parish",Louisiana,57.37,61,-1.92,59.29
LA-049,"Jackson Parish",Louisiana,57.21,79,2.84,54.37
LA-051,"Jefferson Parish",Louisiana,64.43,81,2.98,61.45
LA-053,"Jefferson Davis Parish",Louisiana,48.04,24,-10.53,58.57
LA-055,"Lafayette Parish",Louisiana,51.61,34,-7.14,58.75
LA-057,"Lafourche Parish",Louisiana,58.96,51,-2.88,61.84
LA-059,"La Salle Parish",Louisiana,60.14,86,3.92,56.22
LA-061,"Lincoln Parish",Louisiana,54.41,74,1.29,53.12
LA-063,"Livingston Parish",Louisiana,66.34,79,4.53,61.81
LA-065,"Madison Parish",Louisiana,58.39,86,4.98,53.41
LA-067,"Morehouse Parish",Louisiana,52.86,71,-0.43,53.29
LA-069,"Natchitoches Parish",Louisiana,53.93,64,0.97,52.96
LA-071,"Orleans Parish",Louisiana,60.02,59,-0.83,60.85
LA-073,"Ouachita Parish",Louisiana,56.08,80,2.68,53.4
LA-075,"Plaquemines Parish",Louisiana,62.85,76,1.8,61.05
LA-077,"Pointe Coupee Parish",Louisiana,55.51,49,-3.62,59.13
LA-079,"Rapides Parish",Louisiana,59.94,75,2.84,57.1
LA-081,"Red River Parish",Louisiana,50.38,66,-0.8,51.18
LA-083,"Richland Parish",Louisiana,58.21,85,4.58,53.63
LA-085,"Sabine Parish",Louisiana,52.64,69,0.9,51.74
LA-087,"St. Bernard Parish",Louisiana,59.11,49,-1.97,61.08
LA-089,"St. Charles Parish",Louisiana,61.56,66,0.08,61.48
LA-091,"St. Helena Parish",Louisiana,66.09,76,3.07,63.02
LA-093,"St. James Parish",Louisiana,59.27,58,-1.71,60.98
LA-095,"St. John the Baptist Parish",Louisiana,61.44,66,0.54,60.9
LA-097,"St. Landry Parish",Louisiana,53.5,41,-5.38,58.88
LA-099,"St. Martin Parish",Louisiana,52.7,37,-6.58,59.28
LA-101,"St. Mary Parish",Louisiana,48.55,18,-11.48,60.03
LA-103,"St. Tammany Parish",Louisiana,62.05,61,0.57,61.48
LA-105,"Tangipahoa Parish",Louisiana,65.36,76,2.65,62.71
LA-107,"Tensas Parish",Louisiana,58.35,87,3.88,54.47
LA-109,"Terrebonne Parish",Louisiana,50.86,19,-10.99,61.85
LA-111,"Union Parish",Louisiana,53.28,73,0.51,52.77
LA-113,"Vermilion Parish",Louisiana,45.97,15,-12.01,57.98
LA-115,"Vernon Parish",Louisiana,53.96,59,-1.68,55.64
LA-117,"Washington Parish",Louisiana,67.12,84,4.92,62.2
LA-119,"Webster Parish",Louisiana,49.89,64,-1.08,50.97
LA-121,"West Baton Rouge Parish",Louisiana,55.76,52,-3.44,59.2
LA-123,"West Carroll Parish",Louisiana,51.65,62,-1.66,53.31
LA-125,"West Feliciana Parish",Louisiana,59.26,58,-0.55,59.81
LA-127,"Winn Parish",Louisiana,57.51,75,2.17,55.34
ME-001,"Androscoggin County",Maine,46.89,89,2.27,44.62
ME-003,"Aroostook County",Maine,47.84,122,9.84,38
ME-005,"Cumberland County",Maine,47.36,86,2.73,44.63
ME-007,"Franklin County",Maine,51.05,109,6.84,44.21
ME-009,"Hancock County",Maine,55.06,110,9.35,45.71
ME-011,"Kennebec County",Maine,46.81,99,3.9,42.91
ME-013,"Knox County",Maine,50.12,90,3.72,46.4
ME-015,"Lincoln County",Maine,47.17,83,2.55,44.62
ME-017,"Oxford County",Maine,49.13,100,5.34,43.79
ME-019,"Penobscot County",Maine,50.54,116,8.81,41.73
ME-021,"Piscataquis County",Maine,51.09,119,9.64,41.45
ME-023,"Sagadahoc County",Maine,47.14,90,2.64,44.5
ME-025,"Somerset County",Maine,49.24,114,8,41.24
ME-027,"Waldo County",Maine,50.84,103,6.08,44.76
ME-029,"Washington County",Maine,53.97,109,9.7,44.27
ME-031,"York County",Maine,48.56,88,4.06,44.5
MD-001,"Allegany County",Maryland,37.42,63,-0.09,37.51
MD-003,"Anne Arundel County",Maryland,46.79,95,4.34,42.45
MD-005,"Baltimore County",Maryland,46.05,86,2.67,43.38
MD-009,"Calvert County",Maryland,47.66,99,4.7,42.96
MD-011,"Caroline County",Maryland,44.79,80,1.36,43.43
MD-013,"Carroll County",Maryland,44.02,78,1.64,42.38
MD-015,"Cecil County",Maryland,47.57,93,3.79,43.78
MD-017,"Charles County",Maryland,42.96,69,0.74,42.22
MD-019,"Dorchester County",Maryland,45.92,88,2.41,43.51
MD-021,"Frederick County",Maryland,42.81,73,0.96,41.85
MD-023,"Garrett County",Maryland,44.27,51,-1.14,45.41
MD-025,"Harford County",Maryland,47.82,93,4.09,43.73
MD-027,"Howard County",Maryland,45.35,88,2.87,42.48
MD-029,"Kent County",Maryland,44.66,83,1.81,42.85
MD-031,"Montgomery County",Maryland,42.39,75,0.84,41.55
MD-033,"Prince George's County",Maryland,45.85,93,3.56,42.29
MD-035,"Queen Anne's County",Maryland,45.33,89,2.33,43
MD-037,"St. Mary's County",Maryland,46.04,94,3.61,42.43
MD-039,"Somerset County",Maryland,41.05,52,-1.65,42.7
MD-041,"Talbot County",Maryland,47.02,94,3.57,43.45
MD-043,"Washington County",Maryland,40.04,76,0.9,39.14
MD-045,"Wicomico County",Maryland,42.67,60,-1,43.67
MD-047,"Worcester County",Maryland,39.3,37,-3.81,43.11
MD-510,"Baltimore City",Maryland,46.85,93,3.98,42.87
MD-511,"Washington, D.C.",Washington, D.C.,44.65,90,3.05,41.6
MA-001,"Barnstable County",Massachusetts,43.44,66,-0.09,43.53
MA-003,"Berkshire County",Massachusetts,43.55,52,-1.94,45.49
MA-005,"Bristol County",Massachusetts,44.91,64,0.32,44.59
MA-007,"Dukes County",Massachusetts,42.71,61,-0.21,42.92
MA-009,"Essex County",Massachusetts,35.9,14,-6.87,42.77
MA-011,"Franklin County",Massachusetts,43.74,54,-1.26,45
MA-013,"Hampden County",Massachusetts,46.73,68,0.38,46.35
MA-015,"Hampshire County",Massachusetts,44.59,55,-1.19,45.78
MA-017,"Middlesex County",Massachusetts,40.08,35,-3.35,43.43
MA-019,"Nantucket County",Massachusetts,40.85,65,-0.82,41.67
MA-021,"Norfolk County",Massachusetts,42.78,45,-2.21,44.99
MA-023,"Plymouth County",Massachusetts,46.46,76,1.39,45.07
MA-025,"Suffolk County",Massachusetts,38.91,22,-5.4,44.31
MA-027,"Worcester County",Massachusetts,45.06,69,0.56,44.5
MI-001,"Alcona County",Michigan,29.26,68,0.58,28.68
MI-003,"Alger County",Michigan,37.04,104,4.77,32.27
MI-005,"Allegan County",Michigan,35.35,66,1.11,34.24
MI-007,"Alpena County",Michigan,30.8,82,1.76,29.04
MI-009,"Antrim County",Michigan,33.34,78,1.77,31.57
MI-011,"Arenac County",Michigan,28.52,59,0.12,28.4
MI-013,"Baraga County",Michigan,39.23,120,6.93,32.3
MI-015,"Barry County",Michigan,35.13,77,1.93,33.2
MI-017,"Bay County",Michigan,29.02,61,0.05,28.97
MI-019,"Benzie County",Michigan,35.23,100,3.71,31.52
MI-021,"Berrien County",Michigan,35.48,49,-1.02,36.5
MI-023,"Branch County",Michigan,36.34,75,1.88,34.46
MI-025,"Calhoun County",Michigan,34.41,61,0.68,33.73
MI-027,"Cass County",Michigan,36.43,59,0.46,35.97
MI-029,"Charlevoix County",Michigan,33.37,79,2.57,30.8
MI-031,"Cheboygan County",Michigan,31.66,90,2.89,28.77
MI-033,"Chippewa County",Michigan,36.86,108,4.98,31.88
MI-035,"Clare County",Michigan,30.81,73,1.19,29.62
MI-037,"Clinton County",Michigan,30.19,56,-0.6,30.79
MI-039,"Crawford County",Michigan,28.98,35,-1.54,30.52
MI-041,"Delta County",Michigan,32.22,79,1.38,30.84
MI-043,"Dickinson County",Michigan,30.74,78,1.03,29.71
MI-045,"Eaton County",Michigan,33.2,74,1.37,31.83
MI-047,"Emmet County",Michigan,34.25,109,4.47,29.78
MI-049,"Genesee County",Michigan,26.1,22,-3.99,30.09
MI-051,"Gladwin County",Michigan,29.09,62,0.19,28.9
MI-053,"Gogebic County",Michigan,38.32,108,5.58,32.74
MI-055,"Grand Traverse County",Michigan,32.78,89,2.27,30.51
MI-057,"Gratiot County",Michigan,29.51,57,-0.6,30.11
MI-059,"Hillsdale County",Michigan,35.03,66,0.86,34.17
MI-061,"Houghton County",Michigan,35.93,112,5.48,30.45
MI-063,"Huron County",Michigan,27.73,44,-1.94,29.67
MI-065,"Ingham County",Michigan,29.98,52,-0.81,30.79
MI-067,"Ionia County",Michigan,34.32,84,2.56,31.76
MI-069,"Iosco County",Michigan,27.97,49,-0.86,28.83
MI-071,"Iron County",Michigan,33.63,94,3.04,30.59
MI-073,"Isabella County",Michigan,31.8,76,2.01,29.79
MI-075,"Jackson County",Michigan,29.76,40,-1.75,31.51
MI-077,"Kalamazoo County",Michigan,33.47,44,-1.12,34.59
MI-079,"Kalkaska County",Michigan,31.47,60,0.11,31.36
MI-081,"Kent County",Michigan,35.86,90,2.94,32.92
MI-083,"Keweenaw County",Michigan,38.89,124,9.66,29.23
MI-085,"Lake County",Michigan,36.34,100,3.75,32.59
MI-087,"Lapeer County",Michigan,27.86,37,-2.01,29.87
MI-089,"Leelanau County",Michigan,34.66,107,4.42,30.24
MI-091,"Lenawee County",Michigan,29.61,38,-2.15,31.76
MI-093,"Livingston County",Michigan,26.44,20,-4.09,30.53
MI-095,"Luce County",Michigan,38.61,118,6.62,31.99
MI-097,"Mackinac County",Michigan,36.42,109,5.81,30.61
MI-099,"Macomb County",Michigan,25.46,15,-4.8,30.26
MI-101,"Manistee County",Michigan,36.92,108,5.3,31.62
MI-103,"Marquette County",Michigan,35.99,98,4.53,31.46
MI-105,"Mason County",Michigan,37.6,114,6.51,31.09
MI-107,"Mecosta County",Michigan,34.4,93,2.95,31.45
MI-109,"Menominee County",Michigan,30.96,79,0.99,29.97
MI-111,"Midland County",Michigan,29.54,65,0.35,29.19
MI-113,"Missaukee County",Michigan,31.07,71,1.18,29.89
MI-115,"Monroe County",Michigan,26.85,19,-4.27,31.12
MI-117,"Montcalm County",Michigan,34.88,93,3.29,31.6
MI-119,"Montmorency County",Michigan,27.9,52,-0.44,28.34
MI-121,"Muskegon County",Michigan,35.59,96,3.46,32.13
MI-123,"Newaygo County",Michigan,35.94,94,3.41,32.53
MI-125,"Oakland County",Michigan,25.21,12,-5.47,30.68
MI-127,"Oceana County",Michigan,37.79,108,5.97,31.82
MI-129,"Ogemaw County",Michigan,29.19,61,0.32,28.87
MI-131,"Ontonagon County",Michigan,37.81,114,6.21,31.6
MI-133,"Osceola County",Michigan,33.29,85,2.24,31.05
MI-135,"Oscoda County",Michigan,28.14,46,-0.64,28.78
MI-137,"Otsego County",Michigan,29.66,53,-0.48,30.14
MI-139,"Ottawa County",Michigan,34,73,0.99,33.01
MI-141,"Presque Isle County",Michigan,30.72,76,1.83,28.89
MI-143,"Roscommon County",Michigan,29.61,59,0.02,29.59
MI-145,"Saginaw County",Michigan,28.79,54,-0.72,29.51
MI-147,"St. Clair County",Michigan,25.64,14,-4.98,30.62
MI-149,"St. Joseph County",Michigan,34.65,57,0.37,34.28
MI-151,"Sanilac County",Michigan,27.17,29,-2.87,30.04
MI-153,"Schoolcraft County",Michigan,36.71,108,5.33,31.38
MI-155,"Shiawassee County",Michigan,27.88,39,-2.16,30.04
MI-157,"Tuscola County",Michigan,28.33,46,-1.17,29.5
MI-159,"Van Buren County",Michigan,35.24,54,-0.23,35.47
MI-161,"Washtenaw County",Michigan,27.53,35,-2.33,29.86
MI-163,"Wayne County",Michigan,25.69,14,-4.95,30.64
MI-165,"Wexford County",Michigan,34.49,88,2.58,31.91
MN-001,"Aitkin County",Minnesota,31.36,100,4.37,26.99
MN-003,"Anoka County",Minnesota,24.36,18,-4.8,29.16
MN-005,"Becker County",Minnesota,23.61,57,-0.17,23.78
MN-007,"Beltrami County",Minnesota,25.04,83,1.52,23.52
MN-009,"Benton County",Minnesota,30.36,92,3.67,26.69
MN-011,"Big Stone County",Minnesota,20.89,44,-1.74,22.63
MN-013,"Blue Earth County",Minnesota,25.25,30,-3.64,28.89
MN-015,"Brown County",Minnesota,22.08,18,-5.76,27.84
MN-017,"Carlton County",Minnesota,30.65,86,2.69,27.96
MN-019,"Carver County",Minnesota,21.36,7,-7.12,28.48
MN-021,"Cass County",Minnesota,26.89,73,1.3,25.59
MN-023,"Chippewa County",Minnesota,23.49,48,-1.21,24.7
MN-025,"Chisago County",Minnesota,27.26,45,-1.97,29.23
MN-027,"Clay County",Minnesota,23.3,84,1.5,21.8
MN-029,"Clearwater County",Minnesota,25.2,80,1.62,23.58
MN-031,"Cook County",Minnesota,38.43,124,9.19,29.24
MN-033,"Cottonwood County",Minnesota,21.59,16,-5.25,26.84
MN-035,"Crow Wing County",Minnesota,29.63,96,3.86,25.77
MN-037,"Dakota County",Minnesota,22.3,9,-6.99,29.29
MN-039,"Dodge County",Minnesota,30.86,69,0.58,30.28
MN-041,"Douglas County",Minnesota,23.96,52,-0.88,24.84
MN-043,"Faribault County",Minnesota,26.41,35,-3.19,29.6
MN-045,"Fillmore County",Minnesota,37.24,102,5.17,32.07
MN-047,"Freeborn County",Minnesota,28.12,39,-2.72,30.84
MN-049,"Goodhue County",Minnesota,25.29,21,-4.49,29.78
MN-051,"Grant County",Minnesota,21.58,41,-1.91,23.49
MN-053,"Hennepin County",Minnesota,22.37,10,-6.56,28.93
MN-055,"Houston County",Minnesota,34.88,83,2.62,32.26
