January - December 2019 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 128 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
KS-113,"McPherson County",Kansas,54.9,74,0.2,54.7
KS-115,"Marion County",Kansas,54.6,62,-0,54.6
KS-117,"Marshall County",Kansas,51.3,31,-1,52.3
KS-119,"Meade County",Kansas,55.5,42,-0.5,55.9
KS-121,"Miami County",Kansas,54.6,55,-0.1,54.7
KS-123,"Mitchell County",Kansas,52.4,37,-0.7,53.1
KS-125,"Montgomery County",Kansas,57.3,47,-0.5,57.8
KS-127,"Morris County",Kansas,53.6,57,-0.2,53.8
KS-129,"Morton County",Kansas,54.8,52,-0.2,55
KS-131,"Nemaha County",Kansas,51.2,35,-0.8,52
KS-133,"Neosho County",Kansas,56.1,40,-0.6,56.8
KS-135,"Ness County",Kansas,53.3,34,-0.6,53.9
KS-137,"Norton County",Kansas,50.8,35,-0.8,51.7
KS-139,"Osage County",Kansas,54.6,72,0.3,54.3
KS-141,"Osborne County",Kansas,52.3,34,-0.8,53.1
KS-143,"Ottawa County",Kansas,53.9,69,0,53.9
KS-145,"Pawnee County",Kansas,53.5,23,-0.9,54.4
KS-147,"Phillips County",Kansas,51.4,31,-0.8,52.2
KS-149,"Pottawatomie County",Kansas,52.8,51,-0.5,53.2
KS-151,"Pratt County",Kansas,54.9,44,-0.5,55.4
KS-153,"Rawlins County",Kansas,50.7,51,-0.4,51.1
KS-155,"Reno County",Kansas,55,44,-0.6,55.6
KS-157,"Republic County",Kansas,51.8,55,-0.3,52
KS-159,"Rice County",Kansas,54.2,42,-0.7,54.8
KS-161,"Riley County",Kansas,53.4,58,-0.2,53.6
KS-163,"Rooks County",Kansas,52.2,31,-0.9,53.1
KS-165,"Rush County",Kansas,53.1,29,-0.9,54
KS-167,"Russell County",Kansas,53.4,43,-0.5,53.9
KS-169,"Saline County",Kansas,54.7,72,0.1,54.5
KS-171,"Scott County",Kansas,52.7,64,0,52.6
KS-173,"Sedgwick County",Kansas,56.4,71,0.1,56.3
KS-175,"Seward County",Kansas,55.3,56,-0.2,55.4
KS-177,"Shawnee County",Kansas,54.2,70,0.3,54
KS-179,"Sheridan County",Kansas,51.7,55,-0.2,51.9
KS-181,"Sherman County",Kansas,51,72,0.4,50.6
KS-183,"Smith County",Kansas,51.4,34,-0.8,52.2
KS-185,"Stafford County",Kansas,53.8,25,-1.1,54.8
KS-187,"Stanton County",Kansas,54,40,-0.4,54.4
KS-189,"Stevens County",Kansas,55.1,61,0,55.1
KS-191,"Sumner County",Kansas,57,58,-0.2,57.2
KS-193,"Thomas County",Kansas,51.1,56,-0.1,51.2
KS-195,"Trego County",Kansas,52.4,29,-0.8,53.2
KS-197,"Wabaunsee County",Kansas,53.7,63,-0,53.7
KS-199,"Wallace County",Kansas,51.5,59,0.1,51.4
KS-201,"Washington County",Kansas,51.6,39,-0.7,52.3
KS-203,"Wichita County",Kansas,52.2,55,-0.1,52.3
KS-205,"Wilson County",Kansas,56.4,44,-0.5,56.9
KS-207,"Woodson County",Kansas,55.5,47,-0.4,55.9
KS-209,"Wyandotte County",Kansas,54.4,71,0.2,54.1
KY-001,"Adair County",Kentucky,58.9,128,3.3,55.6
KY-003,"Allen County",Kentucky,58.8,115,1.6,57.2
KY-005,"Anderson County",Kentucky,57.1,122,2.5,54.6
KY-007,"Ballard County",Kentucky,58.7,109,1.5,57.2
KY-009,"Barren County",Kentucky,58.4,115,1.6,56.8
KY-011,"Bath County",Kentucky,56,108,1.5,54.4
KY-013,"Bell County",Kentucky,56.2,116,1.6,54.6
KY-015,"Boone County",Kentucky,55.9,123,2.5,53.4
KY-017,"Bourbon County",Kentucky,56.2,122,2.3,53.9
KY-019,"Boyd County",Kentucky,56.8,124,2.7,54.1
KY-021,"Boyle County",Kentucky,56.6,118,1.9,54.7
KY-023,"Bracken County",Kentucky,55.5,118,2,53.4
KY-025,"Breathitt County",Kentucky,57.5,120,1.9,55.6
KY-027,"Breckinridge County",Kentucky,56.7,105,1.3,55.4
KY-029,"Bullitt County",Kentucky,57.5,120,2.1,55.4
KY-031,"Butler County",Kentucky,58.4,113,1.6,56.7
KY-033,"Caldwell County",Kentucky,58.4,102,1.2,57.1
KY-035,"Calloway County",Kentucky,58.9,99,1,57.9
KY-037,"Campbell County",Kentucky,55.9,121,2.3,53.6
KY-039,"Carlisle County",Kentucky,58.9,107,1.4,57.5
KY-041,"Carroll County",Kentucky,56.9,123,2.7,54.2
KY-043,"Carter County",Kentucky,55.8,122,2.2,53.6
KY-045,"Casey County",Kentucky,57.6,127,2.8,54.8
KY-047,"Christian County",Kentucky,59.5,122,2.2,57.3
KY-049,"Clark County",Kentucky,56.7,123,2.3,54.4
KY-051,"Clay County",Kentucky,57.6,125,2.3,55.3
KY-053,"Clinton County",Kentucky,59.4,128,3.5,55.9
KY-055,"Crittenden County",Kentucky,57.8,97,1,56.8
KY-057,"Cumberland County",Kentucky,59.6,127,3,56.6
KY-059,"Daviess County",Kentucky,57.2,90,1,56.2
KY-061,"Edmonson County",Kentucky,58.5,119,2,56.5
KY-063,"Elliott County",Kentucky,55.9,118,1.9,54
KY-065,"Estill County",Kentucky,57.3,120,1.9,55.4
KY-067,"Fayette County",Kentucky,56.7,123,2.6,54.1
KY-069,"Fleming County",Kentucky,55.4,109,1.5,53.9
KY-071,"Floyd County",Kentucky,57.9,126,2.2,55.6
KY-073,"Franklin County",Kentucky,57.3,123,2.8,54.5
KY-075,"Fulton County",Kentucky,59,89,0.7,58.2
KY-077,"Gallatin County",Kentucky,56.8,123,2.8,54
KY-079,"Garrard County",Kentucky,57.1,121,2.2,55
KY-081,"Grant County",Kentucky,56.3,123,2.6,53.7
KY-083,"Graves County",Kentucky,58.8,98,1.2,57.6
KY-085,"Grayson County",Kentucky,57.6,118,1.9,55.7
KY-087,"Green County",Kentucky,58.4,124,2.4,56
KY-089,"Greenup County",Kentucky,56.1,123,2.6,53.5
KY-091,"Hancock County",Kentucky,56.4,82,0.5,55.9
KY-093,"Hardin County",Kentucky,57,117,1.8,55.2
KY-095,"Harlan County",Kentucky,55.1,117,1.6,53.5
KY-097,"Harrison County",Kentucky,56.1,120,2.2,53.9
KY-099,"Hart County",Kentucky,58,118,2,56.1
KY-101,"Henderson County",Kentucky,57.2,83,0.7,56.5
KY-103,"Henry County",Kentucky,56.9,123,2.8,54.1
KY-105,"Hickman County",Kentucky,58.8,95,1,57.8
KY-107,"Hopkins County",Kentucky,58.8,116,1.7,57
KY-109,"Jackson County",Kentucky,56.9,125,2.2,54.7
KY-111,"Jefferson County",Kentucky,57.7,121,2.5,55.3
KY-113,"Jessamine County",Kentucky,57.1,123,2.5,54.6
KY-115,"Johnson County",Kentucky,57.3,125,2.4,54.9
KY-117,"Kenton County",Kentucky,55.8,122,2.4,53.4
KY-119,"Knott County",Kentucky,57.1,124,2,55
KY-121,"Knox County",Kentucky,57.6,127,2.2,55.3
KY-123,"Larue County",Kentucky,57.1,115,1.8,55.4
KY-125,"Laurel County",Kentucky,57.7,127,2.6,55.1
KY-127,"Lawrence County",Kentucky,57,124,2.6,54.4
KY-129,"Lee County",Kentucky,57.4,118,1.7,55.6
KY-131,"Leslie County",Kentucky,56.9,124,2,54.9
KY-133,"Letcher County",Kentucky,56.3,125,2,54.3
KY-135,"Lewis County",Kentucky,55.2,116,1.8,53.4
KY-137,"Lincoln County",Kentucky,57,126,2.4,54.6
KY-139,"Livingston County",Kentucky,58.2,95,1.1,57
KY-141,"Logan County",Kentucky,58.7,110,1.5,57.2
KY-143,"Lyon County",Kentucky,58.5,98,1.1,57.5
KY-145,"McCracken County",Kentucky,58.8,109,1.6,57.2
KY-147,"McCreary County",Kentucky,58.1,128,2.9,55.1
KY-149,"McLean County",Kentucky,58.1,107,1.5,56.6
KY-151,"Madison County",Kentucky,57.3,124,2.2,55.1
KY-153,"Magoffin County",Kentucky,57.1,123,2.1,55
KY-155,"Marion County",Kentucky,57.2,120,2,55.2
KY-157,"Marshall County",Kentucky,58.9,101,1.1,57.7
KY-159,"Martin County",Kentucky,57.8,125,2.4,55.3
KY-161,"Mason County",Kentucky,55.2,115,1.8,53.4
KY-163,"Meade County",Kentucky,56.5,107,1.4,55.1
KY-165,"Menifee County",Kentucky,55.9,105,1.4,54.5
KY-167,"Mercer County",Kentucky,56.9,120,2.2,54.7
KY-169,"Metcalfe County",Kentucky,58.2,121,2.1,56
KY-171,"Monroe County",Kentucky,58.5,116,1.7,56.7
KY-173,"Montgomery County",Kentucky,56.3,120,2.1,54.2
KY-175,"Morgan County",Kentucky,56.3,112,1.7,54.6
KY-177,"Muhlenberg County",Kentucky,58.4,107,1.4,57
KY-179,"Nelson County",Kentucky,57.2,119,1.9,55.3
KY-181,"Nicholas County",Kentucky,55.8,118,2,53.8
KY-183,"Ohio County",Kentucky,57.7,107,1.5,56.2
KY-185,"Oldham County",Kentucky,56.9,122,2.5,54.3
KY-187,"Owen County",Kentucky,56.8,123,2.7,54
KY-189,"Owsley County",Kentucky,57.6,122,2,55.6
KY-191,"Pendleton County",Kentucky,56.1,120,2.3,53.8
KY-193,"Perry County",Kentucky,57.2,120,1.9,55.3
KY-195,"Pike County",Kentucky,57.8,126,2.3,55.5
KY-197,"Powell County",Kentucky,56.8,114,1.7,55.1
KY-199,"Pulaski County",Kentucky,58.4,128,3.2,55.2
KY-201,"Robertson County",Kentucky,55.6,117,2,53.6
KY-203,"Rockcastle County",Kentucky,57.3,126,2.5,54.8
KY-205,"Rowan County",Kentucky,55.2,99,1.1,54.1
KY-207,"Russell County",Kentucky,59.1,128,3.5,55.5
KY-209,"Scott County",Kentucky,56.6,123,2.6,54
KY-211,"Shelby County",Kentucky,56.8,123,2.6,54.3
KY-213,"Simpson County",Kentucky,59,115,1.7,57.2
KY-215,"Spencer County",Kentucky,57.2,122,2.3,54.9
KY-217,"Taylor County",Kentucky,57.9,124,2.5,55.4
KY-219,"Todd County",Kentucky,59.2,121,2,57.2
KY-221,"Trigg County",Kentucky,59.1,112,1.5,57.6
KY-223,"Trimble County",Kentucky,56.6,123,2.6,54
KY-225,"Union County",Kentucky,57.2,83,0.5,56.6
KY-227,"Warren County",Kentucky,59.1,120,1.9,57.2
KY-229,"Washington County",Kentucky,56.9,119,2,54.9
KY-231,"Wayne County",Kentucky,59,128,3.6,55.4
KY-233,"Webster County",Kentucky,57.9,97,1.1,56.8
KY-235,"Whitley County",Kentucky,57.8,127,2.3,55.4
KY-237,"Wolfe County",Kentucky,56.7,116,1.6,55.1
KY-239,"Woodford County",Kentucky,57.2,124,2.8,54.4
LA-001,"Acadia Parish",Louisiana,68.6,95,0.6,68
LA-003,"Allen Parish",Louisiana,67.5,78,0.4,67.2
LA-005,"Ascension Parish",Louisiana,69.4,118,1.8,67.6
LA-007,"Assumption Parish",Louisiana,70.1,118,2,68
LA-009,"Avoyelles Parish",Louisiana,67.3,100,0.7,66.7
LA-011,"Beauregard Parish",Louisiana,67.6,99,0.8,66.7
LA-013,"Bienville Parish",Louisiana,65.9,116,1.9,64
LA-015,"Bossier Parish",Louisiana,66.1,115,1.7,64.3
LA-017,"Caddo Parish",Louisiana,66.1,106,1.3,64.7
LA-019,"Calcasieu Parish",Louisiana,68.8,109,1,67.7
LA-021,"Caldwell Parish",Louisiana,65.7,99,0.9,64.8
LA-023,"Cameron Parish",Louisiana,69.7,115,1.2,68.4
LA-025,"Catahoula Parish",Louisiana,66.2,88,0.5,65.7
LA-027,"Claiborne Parish",Louisiana,64.6,105,1.1,63.5
LA-029,"Concordia Parish",Louisiana,66.6,90,0.6,66
LA-031,"De Soto Parish",Louisiana,65.9,101,1.1,64.9
LA-033,"East Baton Rouge Parish",Louisiana,68.9,118,1.8,67.1
LA-035,"East Carroll Parish",Louisiana,65.7,113,1.6,64.1
LA-037,"East Feliciana Parish",Louisiana,68.2,120,2,66.3
LA-039,"Evangeline Parish",Louisiana,67.7,88,0.5,67.2
LA-041,"Franklin Parish",Louisiana,65.4,80,0.4,65
LA-043,"Grant Parish",Louisiana,66.2,89,0.6,65.6
LA-045,"Iberia Parish",Louisiana,69.5,115,1.3,68.1
LA-047,"Iberville Parish",Louisiana,69.2,117,1.6,67.6
LA-049,"Jackson Parish",Louisiana,65.7,117,1.8,63.9
LA-051,"Jefferson Parish",Louisiana,70.5,117,1.8,68.7
LA-053,"Jefferson Davis Parish",Louisiana,68.6,82,0.5,68.2
LA-055,"Lafayette Parish",Louisiana,69,112,1.1,67.9
LA-057,"Lafourche Parish",Louisiana,70.9,119,2.1,68.8
LA-059,"La Salle Parish",Louisiana,66.3,95,0.8,65.6
LA-061,"Lincoln Parish",Louisiana,65.5,121,1.9,63.6
LA-063,"Livingston Parish",Louisiana,68.9,117,1.8,67.1
LA-065,"Madison Parish",Louisiana,65.5,95,0.9,64.7
LA-067,"Morehouse Parish",Louisiana,65.4,114,1.6,63.8
LA-069,"Natchitoches Parish",Louisiana,66.4,107,1,65.4
LA-071,"Orleans Parish",Louisiana,70,119,1.9,68.1
LA-073,"Ouachita Parish",Louisiana,65.4,108,1.2,64.2
LA-075,"Plaquemines Parish",Louisiana,70.6,116,1.7,68.9
LA-077,"Pointe Coupee Parish",Louisiana,68.7,117,1.6,67.1
LA-079,"Rapides Parish",Louisiana,67,99,0.7,66.3
LA-081,"Red River Parish",Louisiana,66.5,116,1.8,64.7
LA-083,"Richland Parish",Louisiana,65.4,95,0.8,64.6
LA-085,"Sabine Parish",Louisiana,66.1,102,1,65.1
LA-087,"St. Bernard Parish",Louisiana,70,118,1.8,68.2
LA-089,"St. Charles Parish",Louisiana,70.4,118,2,68.4
LA-091,"St. Helena Parish",Louisiana,68.1,121,2.1,66
LA-093,"St. James Parish",Louisiana,69.9,118,2,67.9
LA-095,"St. John the Baptist Parish",Louisiana,69.9,118,2,67.9
LA-097,"St. Landry Parish",Louisiana,68.3,111,1,67.3
LA-099,"St. Martin Parish",Louisiana,69.4,117,1.5,67.8
LA-101,"St. Mary Parish",Louisiana,70.3,118,2,68.2
LA-103,"St. Tammany Parish",Louisiana,68.9,121,2.1,66.8
LA-105,"Tangipahoa Parish",Louisiana,68.5,121,2.1,66.4
LA-107,"Tensas Parish",Louisiana,65.4,68,0.1,65.3
LA-109,"Terrebonne Parish",Louisiana,71.3,125,2.4,68.9
LA-111,"Union Parish",Louisiana,65.3,118,1.7,63.6
LA-113,"Vermilion Parish",Louisiana,69.4,110,1,68.4
LA-115,"Vernon Parish",Louisiana,66.8,103,1,65.8
LA-117,"Washington Parish",Louisiana,67.8,119,1.9,65.9
LA-119,"Webster Parish",Louisiana,65.6,112,1.5,64
LA-121,"West Baton Rouge Parish",Louisiana,69.1,118,1.7,67.4
LA-123,"West Carroll Parish",Louisiana,65.6,114,1.6,64
LA-125,"West Feliciana Parish",Louisiana,68.4,121,1.8,66.6
LA-127,"Winn Parish",Louisiana,66,113,1.2,64.8
ME-001,"Androscoggin County",Maine,44,90,0.9,43.1
ME-003,"Aroostook County",Maine,38,64,0.2,37.7
ME-005,"Cumberland County",Maine,44.8,93,1,43.9
ME-007,"Franklin County",Maine,38.8,70,0.4,38.4
ME-009,"Hancock County",Maine,43.8,86,0.8,43
ME-011,"Kennebec County",Maine,43.9,92,1,43
ME-013,"Knox County",Maine,44.1,86,0.8,43.3
ME-015,"Lincoln County",Maine,44.6,94,1,43.6
ME-017,"Oxford County",Maine,41.2,85,0.8,40.4
ME-019,"Penobscot County",Maine,41.8,81,0.7,41.1
ME-021,"Piscataquis County",Maine,38.8,73,0.5,38.3
ME-023,"Sagadahoc County",Maine,44.9,93,1,43.9
ME-025,"Somerset County",Maine,38.9,70,0.3,38.6
ME-027,"Waldo County",Maine,43.5,87,0.8,42.7
ME-029,"Washington County",Maine,43.2,94,1.1,42.1
ME-031,"York County",Maine,45.3,83,0.6,44.7
MD-001,"Allegany County",Maryland,53.1,114,1.8,51.3
MD-003,"Anne Arundel County",Maryland,58.1,119,2.7,55.4
MD-005,"Baltimore County",Maryland,55.6,118,2.6,53
MD-009,"Calvert County",Maryland,58.5,125,2.9,55.6
MD-011,"Caroline County",Maryland,57.7,124,3.1,54.6
MD-013,"Carroll County",Maryland,54.2,118,2.4,51.8
MD-015,"Cecil County",Maryland,55.9,117,2.6,53.3
MD-017,"Charles County",Maryland,59,125,3.3,55.7
MD-019,"Dorchester County",Maryland,58.8,126,3.2,55.6
MD-021,"Frederick County",Maryland,54.7,116,2.3,52.4
MD-023,"Garrett County",Maryland,49.7,121,2.5,47.2
MD-025,"Harford County",Maryland,55.7,118,2.5,53.2
MD-027,"Howard County",Maryland,55.7,118,2.8,52.9
MD-029,"Kent County",Maryland,56.8,116,2.2,54.6
MD-031,"Montgomery County",Maryland,56.3,120,2.9,53.4
MD-033,"Prince George's County",Maryland,57.9,123,2.9,55
MD-035,"Queen Anne's County",Maryland,57.2,117,2.5,54.7
MD-037,"St. Mary's County",Maryland,59,126,3,56
MD-039,"Somerset County",Maryland,59.7,126,3.6,56.1
MD-041,"Talbot County",Maryland,58.2,122,2.7,55.5
MD-043,"Washington County",Maryland,54.4,117,2.3,52.1
MD-045,"Wicomico County",Maryland,59,126,3.7,55.4
MD-047,"Worcester County",Maryland,59.4,127,3.8,55.6
MD-510,"Baltimore City",Maryland,57.5,116,2.7,54.8
MD-511,"Washington, D.C.",Washington, D.C.,58.1,124,3,55.1
MA-001,"Barnstable County",Massachusetts,50.8,108,1.9,48.9
MA-003,"Berkshire County",Massachusetts,45.3,98,1.2,44.1
MA-005,"Bristol County",Massachusetts,50.8,107,1.7,49
MA-007,"Dukes County",Massachusetts,51.2,106,1.8,49.4
MA-009,"Essex County",Massachusetts,48.7,98,1.2,47.5
MA-011,"Franklin County",Massachusetts,47.1,106,1.7,45.3
MA-013,"Hampden County",Massachusetts,48.2,103,1.3,46.9
MA-015,"Hampshire County",Massachusetts,47.4,96,1.1,46.3
MA-017,"Middlesex County",Massachusetts,49.5,110,1.9,47.6
MA-019,"Nantucket County",Massachusetts,50.7,108,2.1,48.6
MA-021,"Norfolk County",Massachusetts,50.5,110,2.2,48.3
MA-023,"Plymouth County",Massachusetts,50.7,106,1.8,48.9
MA-025,"Suffolk County",Massachusetts,50.8,109,2.3,48.5
MA-027,"Worcester County",Massachusetts,47.9,107,1.7,46.2
MI-001,"Alcona County",Michigan,42.5,57,0.1,42.4
MI-003,"Alger County",Michigan,39.5,39,-0.6,40.1
MI-005,"Allegan County",Michigan,48.4,83,0.6,47.7
MI-007,"Alpena County",Michigan,42.5,61,0.2,42.3
MI-009,"Antrim County",Michigan,42.7,53,0,42.7
MI-011,"Arenac County",Michigan,45,83,0.6,44.4
MI-013,"Baraga County",Michigan,38,51,-0.2,38.2
MI-015,"Barry County",Michigan,47.6,83,0.7,46.9
MI-017,"Bay County",Michigan,46.6,92,0.9,45.6
MI-019,"Benzie County",Michigan,43.7,83,0.9,42.8
MI-021,"Berrien County",Michigan,48.9,73,0.4,48.5
MI-023,"Branch County",Michigan,48.2,85,0.7,47.5
MI-025,"Calhoun County",Michigan,48.1,96,1.1,47
MI-027,"Cass County",Michigan,48.5,84,0.7,47.8
MI-029,"Charlevoix County",Michigan,42.5,48,-0.3,42.8
MI-031,"Cheboygan County",Michigan,41.6,47,-0.3,41.9
MI-033,"Chippewa County",Michigan,39.1,37,-0.5,39.7
MI-035,"Clare County",Michigan,43.8,76,0.4,43.4
MI-037,"Clinton County",Michigan,47.5,93,0.9,46.6
MI-039,"Crawford County",Michigan,42,61,0.1,41.9
MI-041,"Delta County",Michigan,40.6,43,-0.4,41
MI-043,"Dickinson County",Michigan,39.2,49,-0.2,39.4
MI-045,"Eaton County",Michigan,47.6,94,0.9,46.7
MI-047,"Emmet County",Michigan,41.9,53,-0,41.9
MI-049,"Genesee County",Michigan,47.5,97,1.2,46.3
MI-051,"Gladwin County",Michigan,44.7,73,0.4,44.3
MI-053,"Gogebic County",Michigan,37.8,34,-0.7,38.4
MI-055,"Grand Traverse County",Michigan,43.7,87,0.9,42.8
MI-057,"Gratiot County",Michigan,47,94,1,46
MI-059,"Hillsdale County",Michigan,48,97,1,47
MI-061,"Houghton County",Michigan,39.3,61,0,39.2
MI-063,"Huron County",Michigan,45.5,89,0.8,44.7
MI-065,"Ingham County",Michigan,47.6,96,1.1,46.4
MI-067,"Ionia County",Michigan,47.1,89,0.7,46.4
MI-069,"Iosco County",Michigan,43.9,74,0.4,43.4
MI-071,"Iron County",Michigan,37.6,50,-0.3,37.9
MI-073,"Isabella County",Michigan,45.6,88,0.8,44.8
MI-075,"Jackson County",Michigan,48,101,1.4,46.6
MI-077,"Kalamazoo County",Michigan,48.4,91,0.9,47.5
MI-079,"Kalkaska County",Michigan,42.6,74,0.4,42.2
MI-081,"Kent County",Michigan,47,81,0.7,46.4
MI-083,"Keweenaw County",Michigan,38.9,61,0.2,38.8
MI-085,"Lake County",Michigan,44,56,-0.1,44.1
MI-087,"Lapeer County",Michigan,47.4,99,1.4,46
MI-089,"Leelanau County",Michigan,43.8,84,0.9,42.8
MI-091,"Lenawee County",Michigan,49.3,102,1.6,47.7
MI-093,"Livingston County",Michigan,47.5,100,1.5,46.1
MI-095,"Luce County",Michigan,38.6,26,-0.8,39.4
MI-097,"Mackinac County",Michigan,39.9,44,-0.5,40.3
MI-099,"Macomb County",Michigan,49.1,100,1.6,47.5
MI-101,"Manistee County",Michigan,44,71,0.3,43.7
MI-103,"Marquette County",Michigan,38.4,43,-0.5,38.8
MI-105,"Mason County",Michigan,44.4,51,-0.1,44.5
MI-107,"Mecosta County",Michigan,44.5,68,0.2,44.3
MI-109,"Menominee County",Michigan,41,45,-0.5,41.4
MI-111,"Midland County",Michigan,46.5,89,0.8,45.6
MI-113,"Missaukee County",Michigan,42.7,74,0.4,42.3
MI-115,"Monroe County",Michigan,50.7,108,2,48.7
MI-117,"Montcalm County",Michigan,46,88,0.8,45.2
MI-119,"Montmorency County",Michigan,41.7,47,-0.3,42
MI-121,"Muskegon County",Michigan,46.8,81,0.7,46.1
MI-123,"Newaygo County",Michigan,45.2,72,0.2,45
MI-125,"Oakland County",Michigan,48,99,1.5,46.5
MI-127,"Oceana County",Michigan,45.3,72,0.4,44.9
MI-129,"Ogemaw County",Michigan,43.2,78,0.4,42.8
MI-131,"Ontonagon County",Michigan,38.8,45,-0.4,39.2
MI-133,"Osceola County",Michigan,43.1,61,0.1,43
MI-135,"Oscoda County",Michigan,42.1,59,0.1,42
MI-137,"Otsego County",Michigan,40.9,41,-0.5,41.4
MI-139,"Ottawa County",Michigan,47.7,80,0.5,47.2
MI-141,"Presque Isle County",Michigan,42,53,-0.2,42.1
MI-143,"Roscommon County",Michigan,43,84,0.6,42.4
MI-145,"Saginaw County",Michigan,47.4,99,1.1,46.2
MI-147,"St. Clair County",Michigan,48.5,100,1.6,47
MI-149,"St. Joseph County",Michigan,48.5,82,0.6,47.9
MI-151,"Sanilac County",Michigan,46.6,96,1.1,45.5
MI-153,"Schoolcraft County",Michigan,40.1,36,-0.7,40.8
MI-155,"Shiawassee County",Michigan,47.4,93,0.9,46.4
MI-157,"Tuscola County",Michigan,46.8,93,1,45.7
MI-159,"Van Buren County",Michigan,48.7,87,0.8,47.9
MI-161,"Washtenaw County",Michigan,48.5,103,1.8,46.8
MI-163,"Wayne County",Michigan,49.8,101,1.6,48.1
MI-165,"Wexford County",Michigan,42.9,72,0.4,42.5
MN-001,"Aitkin County",Minnesota,38.2,44,-0.4,38.6
MN-003,"Anoka County",Minnesota,42.4,37,-0.7,43.1
MN-005,"Becker County",Minnesota,37.3,22,-1.5,38.8
MN-007,"Beltrami County",Minnesota,36.3,35,-0.9,37.2
MN-009,"Benton County",Minnesota,40.6,37,-0.7,41.3
MN-011,"Big Stone County",Minnesota,41.2,30,-1.3,42.4
MN-013,"Blue Earth County",Minnesota,43.2,25,-1.5,44.6
MN-015,"Brown County",Minnesota,43.1,27,-1.3,44.4
MN-017,"Carlton County",Minnesota,37.5,34,-0.8,38.3
MN-019,"Carver County",Minnesota,42.8,38,-0.8,43.6
MN-021,"Cass County",Minnesota,38.5,53,-0.1,38.7
MN-023,"Chippewa County",Minnesota,41.9,30,-1.2,43
MN-025,"Chisago County",Minnesota,41.6,33,-0.8,42.4
MN-027,"Clay County",Minnesota,38.6,22,-1.6,40.2
MN-029,"Clearwater County",Minnesota,36.3,27,-1.4,37.7
MN-031,"Cook County",Minnesota,34.5,30,-0.8,35.3
MN-033,"Cottonwood County",Minnesota,42.8,31,-0.9,43.7
MN-035,"Crow Wing County",Minnesota,39.4,50,-0.2,39.6
MN-037,"Dakota County",Minnesota,43.3,38,-0.9,44.2
MN-039,"Dodge County",Minnesota,42.3,40,-0.7,43
MN-041,"Douglas County",Minnesota,39.3,35,-0.9,40.1
MN-043,"Faribault County",Minnesota,43.4,26,-1.4,44.7
MN-045,"Fillmore County",Minnesota,42.9,39,-0.7,43.6
MN-047,"Freeborn County",Minnesota,43,35,-1,43.9
MN-049,"Goodhue County",Minnesota,42.7,35,-0.9,43.6
MN-051,"Grant County",Minnesota,40.2,38,-0.9,41.1
MN-053,"Hennepin County",Minnesota,42.9,39,-0.6,43.5
MN-055,"Houston County",Minnesota,44.6,48,-0.3,44.9
MN-057,"Hubbard County",Minnesota,37.7,35,-0.7,38.3
MN-059,"Isanti County",Minnesota,41.5,38,-0.6,42.1
MN-061,"Itasca County",Minnesota,36.9,48,-0.4,37.3
MN-063,"Jackson County",Minnesota,42.8,29,-1.1,43.9
MN-065,"Kanabec County",Minnesota,40.2,45,-0.4,40.6
MN-067,"Kandiyohi County",Minnesota,41.1,35,-1.1,42.1
MN-069,"Kittson County",Minnesota,37.4,75,0.6,36.8
MN-071,"Koochiching County",Minnesota,36,46,-0.4,36.5
MN-073,"Lac qui Parle County",Minnesota,41.7,21,-1.6,43.3
MN-075,"Lake County",Minnesota,35.6,44,-0.4,36
MN-077,"Lake of the Woods County",Minnesota,36.5,60,0.2,36.2
MN-079,"Le Sueur County",Minnesota,42.8,26,-1.4,44.2
MN-081,"Lincoln County",Minnesota,41.1,17,-1.6,42.8
MN-083,"Lyon County",Minnesota,42.2,19,-1.5,43.7
MN-085,"McLeod County",Minnesota,42.3,35,-0.9,43.3
MN-087,"Mahnomen County",Minnesota,36.5,19,-1.8,38.3
MN-089,"Marshall County",Minnesota,36.9,43,-0.5,37.4
MN-091,"Martin County",Minnesota,43.1,27,-1.3,44.4
MN-093,"Meeker County",Minnesota,41,28,-1.3,42.3
MN-095,"Mille Lacs County",Minnesota,40.3,48,-0.3,40.6
MN-097,"Morrison County",Minnesota,40,40,-0.6,40.6
MN-099,"Mower County",Minnesota,42.7,45,-0.5,43.2
MN-101,"Murray County",Minnesota,41.5,13,-1.8,43.3
MN-103,"Nicollet County",Minnesota,43.1,25,-1.4,44.4
MN-105,"Nobles County",Minnesota,42.2,18,-1.7,43.9
MN-107,"Norman County",Minnesota,37.6,17,-2,39.6
MN-109,"Olmsted County",Minnesota,42.6,38,-0.7,43.2
MN-111,"Otter Tail County",Minnesota,38.7,27,-1.2,39.8
MN-113,"Pennington County",Minnesota,36.3,24,-1.6,37.9
MN-115,"Pine County",Minnesota,39.5,47,-0.2,39.8
MN-117,"Pipestone County",Minnesota,41.7,25,-1.5,43.1
MN-119,"Polk County",Minnesota,37.1,23,-1.7,38.7
MN-121,"Pope County",Minnesota,40.3,41,-0.7,41
MN-123,"Ramsey County",Minnesota,43.2,41,-0.7,43.9
MN-125,"Red Lake County",Minnesota,36.6,21,-1.8,38.4
MN-127,"Redwood County",Minnesota,42.6,20,-1.5,44.1
MN-129,"Renville County",Minnesota,42.3,29,-1.3,43.6
