January - December 2022 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 128 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
KS-117,"Marshall County",Kansas,52,55,-0.4,52.3
KS-119,"Meade County",Kansas,57,101,1,55.9
KS-121,"Miami County",Kansas,55.5,92,0.8,54.7
KS-123,"Mitchell County",Kansas,54,89,0.9,53.1
KS-125,"Montgomery County",Kansas,58.2,82,0.5,57.8
KS-127,"Morris County",Kansas,54.8,91,1,53.8
KS-129,"Morton County",Kansas,55.6,87,0.5,55
KS-131,"Nemaha County",Kansas,52,62,-0,52
KS-133,"Neosho County",Kansas,57.1,79,0.3,56.8
KS-135,"Ness County",Kansas,54.8,91,0.9,53.9
KS-137,"Norton County",Kansas,52.6,90,0.9,51.7
KS-139,"Osage County",Kansas,55.6,98,1.3,54.3
KS-141,"Osborne County",Kansas,53.9,86,0.8,53.1
KS-143,"Ottawa County",Kansas,55.4,102,1.5,53.9
KS-145,"Pawnee County",Kansas,55.4,92,1,54.4
KS-147,"Phillips County",Kansas,52.9,84,0.7,52.2
KS-149,"Pottawatomie County",Kansas,53.6,78,0.4,53.2
KS-151,"Pratt County",Kansas,57.1,109,1.7,55.4
KS-153,"Rawlins County",Kansas,52.3,94,1.3,51.1
KS-155,"Reno County",Kansas,56.4,92,0.9,55.6
KS-157,"Republic County",Kansas,53.4,100,1.3,52
KS-159,"Rice County",Kansas,55.7,94,0.8,54.8
KS-161,"Riley County",Kansas,54.4,93,0.8,53.6
KS-163,"Rooks County",Kansas,53.9,88,0.8,53.1
KS-165,"Rush County",Kansas,54.7,82,0.7,54
KS-167,"Russell County",Kansas,55.2,100,1.3,53.9
KS-169,"Saline County",Kansas,56.1,103,1.6,54.5
KS-171,"Scott County",Kansas,54.1,99,1.5,52.6
KS-173,"Sedgwick County",Kansas,57.6,101,1.3,56.3
KS-175,"Seward County",Kansas,56.2,90,0.8,55.4
KS-177,"Shawnee County",Kansas,55,96,1,54
KS-179,"Sheridan County",Kansas,52.9,92,1.1,51.9
KS-181,"Sherman County",Kansas,52.4,108,1.8,50.6
KS-183,"Smith County",Kansas,52.8,81,0.6,52.2
KS-185,"Stafford County",Kansas,55.6,91,0.8,54.8
KS-187,"Stanton County",Kansas,55,87,0.6,54.4
KS-189,"Stevens County",Kansas,55.8,91,0.7,55.1
KS-191,"Sumner County",Kansas,58.4,101,1.3,57.2
KS-193,"Thomas County",Kansas,52.6,97,1.3,51.2
KS-195,"Trego County",Kansas,54,88,0.8,53.2
KS-197,"Wabaunsee County",Kansas,54.7,94,1,53.7
KS-199,"Wallace County",Kansas,53,101,1.6,51.4
KS-201,"Washington County",Kansas,52.5,73,0.2,52.3
KS-203,"Wichita County",Kansas,53.5,95,1.2,52.3
KS-205,"Wilson County",Kansas,57.3,80,0.4,56.9
KS-207,"Woodson County",Kansas,56.4,87,0.5,55.9
KS-209,"Wyandotte County",Kansas,55.3,96,1.1,54.1
KY-001,"Adair County",Kentucky,56.3,81,0.7,55.6
KY-003,"Allen County",Kentucky,57.9,84,0.7,57.2
KY-005,"Anderson County",Kentucky,56,101,1.4,54.6
KY-007,"Ballard County",Kentucky,58.3,94,1.1,57.2
KY-009,"Barren County",Kentucky,57.5,82,0.7,56.8
KY-011,"Bath County",Kentucky,54.9,78,0.5,54.4
KY-013,"Bell County",Kentucky,54.8,67,0.2,54.6
KY-015,"Boone County",Kentucky,55,106,1.7,53.4
KY-017,"Bourbon County",Kentucky,54.9,92,1,53.9
KY-019,"Boyd County",Kentucky,55.4,102,1.3,54.1
KY-021,"Boyle County",Kentucky,55.7,89,1,54.7
KY-023,"Bracken County",Kentucky,54.4,88,1,53.4
KY-025,"Breathitt County",Kentucky,56.5,91,1,55.6
KY-027,"Breckinridge County",Kentucky,55.7,75,0.3,55.4
KY-029,"Bullitt County",Kentucky,56.9,103,1.5,55.4
KY-031,"Butler County",Kentucky,58.1,102,1.3,56.7
KY-033,"Caldwell County",Kentucky,58.2,99,1,57.1
KY-035,"Calloway County",Kentucky,58.1,67,0.3,57.9
KY-037,"Campbell County",Kentucky,55.1,100,1.5,53.6
KY-039,"Carlisle County",Kentucky,58.4,87,0.9,57.5
KY-041,"Carroll County",Kentucky,55.8,106,1.7,54.2
KY-043,"Carter County",Kentucky,54.6,93,1,53.6
KY-045,"Casey County",Kentucky,55.6,85,0.8,54.8
KY-047,"Christian County",Kentucky,58.5,98,1.2,57.3
KY-049,"Clark County",Kentucky,55.3,86,0.9,54.4
KY-051,"Clay County",Kentucky,56.1,86,0.8,55.3
KY-053,"Clinton County",Kentucky,56.6,84,0.7,55.9
KY-055,"Crittenden County",Kentucky,57.5,82,0.7,56.8
KY-057,"Cumberland County",Kentucky,57.3,84,0.7,56.6
KY-059,"Daviess County",Kentucky,56.5,75,0.3,56.2
KY-061,"Edmonson County",Kentucky,57.7,98,1.2,56.5
KY-063,"Elliott County",Kentucky,54.7,85,0.7,54
KY-065,"Estill County",Kentucky,56,81,0.6,55.4
KY-067,"Fayette County",Kentucky,55.3,95,1.2,54.1
KY-069,"Fleming County",Kentucky,54.3,77,0.5,53.9
KY-071,"Floyd County",Kentucky,56.3,83,0.6,55.6
KY-073,"Franklin County",Kentucky,56,103,1.5,54.5
KY-075,"Fulton County",Kentucky,58.4,69,0.2,58.2
KY-077,"Gallatin County",Kentucky,55.7,106,1.7,54
KY-079,"Garrard County",Kentucky,55.9,87,1,55
KY-081,"Grant County",Kentucky,55.2,106,1.5,53.7
KY-083,"Graves County",Kentucky,58.2,79,0.6,57.6
KY-085,"Grayson County",Kentucky,56.8,93,1.1,55.7
KY-087,"Green County",Kentucky,56.9,87,0.9,56
KY-089,"Greenup County",Kentucky,54.6,91,1.1,53.5
KY-091,"Hancock County",Kentucky,55.5,41,-0.4,55.9
KY-093,"Hardin County",Kentucky,56.4,95,1.2,55.2
KY-095,"Harlan County",Kentucky,54.1,85,0.6,53.5
KY-097,"Harrison County",Kentucky,54.9,90,1.1,53.9
KY-099,"Hart County",Kentucky,57.1,88,1,56.1
KY-101,"Henderson County",Kentucky,56.9,78,0.4,56.5
KY-103,"Henry County",Kentucky,55.6,103,1.5,54.1
KY-105,"Hickman County",Kentucky,58.2,76,0.4,57.8
KY-107,"Hopkins County",Kentucky,58.3,98,1.2,57
KY-109,"Jackson County",Kentucky,55.4,87,0.8,54.7
KY-111,"Jefferson County",Kentucky,56.8,105,1.5,55.3
KY-113,"Jessamine County",Kentucky,55.8,98,1.2,54.6
KY-115,"Johnson County",Kentucky,55.6,85,0.7,54.9
KY-117,"Kenton County",Kentucky,55,104,1.6,53.4
KY-119,"Knott County",Kentucky,55.8,85,0.7,55
KY-121,"Knox County",Kentucky,55.8,76,0.5,55.3
KY-123,"Larue County",Kentucky,56.5,92,1.1,55.4
KY-125,"Laurel County",Kentucky,55.9,88,0.8,55.1
KY-127,"Lawrence County",Kentucky,55.5,96,1,54.4
KY-129,"Lee County",Kentucky,56.3,82,0.6,55.6
KY-131,"Leslie County",Kentucky,55.7,84,0.8,54.9
KY-133,"Letcher County",Kentucky,54.8,81,0.6,54.3
KY-135,"Lewis County",Kentucky,54,84,0.6,53.4
KY-137,"Lincoln County",Kentucky,55.5,86,0.9,54.6
KY-139,"Livingston County",Kentucky,57.7,78,0.7,57
KY-141,"Logan County",Kentucky,57.6,73,0.4,57.2
KY-143,"Lyon County",Kentucky,58.2,85,0.7,57.5
KY-145,"McCracken County",Kentucky,58.3,90,1.1,57.2
KY-147,"McCreary County",Kentucky,55.4,68,0.3,55.1
KY-149,"McLean County",Kentucky,57.7,92,1.1,56.6
KY-151,"Madison County",Kentucky,55.9,84,0.8,55.1
KY-153,"Magoffin County",Kentucky,55.8,90,0.8,55
KY-155,"Marion County",Kentucky,56.2,90,1,55.2
KY-157,"Marshall County",Kentucky,58.2,74,0.5,57.7
KY-159,"Martin County",Kentucky,56,83,0.7,55.3
KY-161,"Mason County",Kentucky,54,82,0.6,53.4
KY-163,"Meade County",Kentucky,55.7,81,0.6,55.1
KY-165,"Menifee County",Kentucky,55,77,0.5,54.5
KY-167,"Mercer County",Kentucky,56,97,1.3,54.7
KY-169,"Metcalfe County",Kentucky,56.7,83,0.6,56
KY-171,"Monroe County",Kentucky,57.3,82,0.6,56.7
KY-173,"Montgomery County",Kentucky,55,87,0.8,54.2
KY-175,"Morgan County",Kentucky,55.2,81,0.6,54.6
KY-177,"Muhlenberg County",Kentucky,58.2,99,1.2,57
KY-179,"Nelson County",Kentucky,56.5,96,1.2,55.3
KY-181,"Nicholas County",Kentucky,54.6,87,0.8,53.8
KY-183,"Ohio County",Kentucky,57.3,92,1.1,56.2
KY-185,"Oldham County",Kentucky,55.7,100,1.3,54.3
KY-187,"Owen County",Kentucky,55.6,103,1.6,54
KY-189,"Owsley County",Kentucky,56.5,91,0.8,55.6
KY-191,"Pendleton County",Kentucky,55.1,100,1.3,53.8
KY-193,"Perry County",Kentucky,56.1,86,0.8,55.3
KY-195,"Pike County",Kentucky,56.1,82,0.6,55.5
KY-197,"Powell County",Kentucky,55.6,78,0.6,55.1
KY-199,"Pulaski County",Kentucky,55.9,86,0.6,55.2
KY-201,"Robertson County",Kentucky,54.5,86,0.9,53.6
KY-203,"Rockcastle County",Kentucky,55.6,89,0.8,54.8
KY-205,"Rowan County",Kentucky,54.4,75,0.3,54.1
KY-207,"Russell County",Kentucky,56.2,80,0.7,55.5
KY-209,"Scott County",Kentucky,55.3,99,1.3,54
KY-211,"Shelby County",Kentucky,55.7,101,1.4,54.3
KY-213,"Simpson County",Kentucky,57.9,82,0.7,57.2
KY-215,"Spencer County",Kentucky,56.2,99,1.3,54.9
KY-217,"Taylor County",Kentucky,56.3,87,0.9,55.4
KY-219,"Todd County",Kentucky,57.9,84,0.7,57.2
KY-221,"Trigg County",Kentucky,58.6,98,1,57.6
KY-223,"Trimble County",Kentucky,55.5,100,1.5,54
KY-225,"Union County",Kentucky,57.1,79,0.5,56.6
KY-227,"Warren County",Kentucky,58.3,97,1.1,57.2
KY-229,"Washington County",Kentucky,56.1,95,1.2,54.9
KY-231,"Wayne County",Kentucky,55.9,76,0.5,55.4
KY-233,"Webster County",Kentucky,57.7,88,0.9,56.8
KY-235,"Whitley County",Kentucky,55.6,67,0.2,55.4
KY-237,"Wolfe County",Kentucky,55.7,81,0.7,55.1
KY-239,"Woodford County",Kentucky,55.8,99,1.4,54.4
LA-001,"Acadia Parish",Louisiana,68.1,68,0.1,68
LA-003,"Allen Parish",Louisiana,67.4,74,0.2,67.2
LA-005,"Ascension Parish",Louisiana,68.8,110,1.2,67.6
LA-007,"Assumption Parish",Louisiana,69.2,111,1.2,68
LA-009,"Avoyelles Parish",Louisiana,66.8,70,0.1,66.7
LA-011,"Beauregard Parish",Louisiana,67.7,105,0.9,66.7
LA-013,"Bienville Parish",Louisiana,65.7,112,1.6,64
LA-015,"Bossier Parish",Louisiana,65.8,109,1.5,64.3
LA-017,"Caddo Parish",Louisiana,66.2,111,1.5,64.7
LA-019,"Calcasieu Parish",Louisiana,68.3,85,0.6,67.7
LA-021,"Caldwell Parish",Louisiana,65.6,95,0.8,64.8
LA-023,"Cameron Parish",Louisiana,68.8,78,0.3,68.4
LA-025,"Catahoula Parish",Louisiana,66.1,81,0.4,65.7
LA-027,"Claiborne Parish",Louisiana,64.4,99,0.9,63.5
LA-029,"Concordia Parish",Louisiana,66.3,76,0.3,66
LA-031,"De Soto Parish",Louisiana,66.3,113,1.4,64.9
LA-033,"East Baton Rouge Parish",Louisiana,68,104,0.9,67.1
LA-035,"East Carroll Parish",Louisiana,65.3,106,1.2,64.1
LA-037,"East Feliciana Parish",Louisiana,67,98,0.8,66.3
LA-039,"Evangeline Parish",Louisiana,67.3,68,0.1,67.2
LA-041,"Franklin Parish",Louisiana,65.9,97,0.8,65
LA-043,"Grant Parish",Louisiana,65.9,71,0.2,65.6
LA-045,"Iberia Parish",Louisiana,68.8,93,0.6,68.1
LA-047,"Iberville Parish",Louisiana,68.5,104,0.9,67.6
LA-049,"Jackson Parish",Louisiana,65.3,111,1.4,63.9
LA-051,"Jefferson Parish",Louisiana,69.4,95,0.6,68.7
LA-053,"Jefferson Davis Parish",Louisiana,68,51,-0.2,68.2
LA-055,"Lafayette Parish",Louisiana,68.4,88,0.5,67.9
LA-057,"Lafourche Parish",Louisiana,69.6,98,0.8,68.8
LA-059,"La Salle Parish",Louisiana,65.9,81,0.4,65.6
LA-061,"Lincoln Parish",Louisiana,64.9,109,1.4,63.6
LA-063,"Livingston Parish",Louisiana,68.1,108,1,67.1
LA-065,"Madison Parish",Louisiana,65.7,103,1,64.7
LA-067,"Morehouse Parish",Louisiana,65,104,1.1,63.8
LA-069,"Natchitoches Parish",Louisiana,66.4,107,1,65.4
LA-071,"Orleans Parish",Louisiana,69.2,110,1.1,68.1
LA-073,"Ouachita Parish",Louisiana,65.2,100,1,64.2
LA-075,"Plaquemines Parish",Louisiana,69.6,93,0.7,68.9
LA-077,"Pointe Coupee Parish",Louisiana,67.5,82,0.4,67.1
LA-079,"Rapides Parish",Louisiana,66.7,80,0.4,66.3
LA-081,"Red River Parish",Louisiana,66.2,110,1.5,64.7
LA-083,"Richland Parish",Louisiana,65.5,100,0.9,64.6
LA-085,"Sabine Parish",Louisiana,66.6,115,1.5,65.1
LA-087,"St. Bernard Parish",Louisiana,69.2,108,1,68.2
LA-089,"St. Charles Parish",Louisiana,69.3,99,0.8,68.4
LA-091,"St. Helena Parish",Louisiana,67,108,1.1,66
LA-093,"St. James Parish",Louisiana,69.1,110,1.1,67.9
LA-095,"St. John the Baptist Parish",Louisiana,68.9,106,1,67.9
LA-097,"St. Landry Parish",Louisiana,67.6,77,0.3,67.3
LA-099,"St. Martin Parish",Louisiana,68.6,99,0.8,67.8
LA-101,"St. Mary Parish",Louisiana,69.2,102,0.9,68.2
LA-103,"St. Tammany Parish",Louisiana,68.4,115,1.6,66.8
LA-105,"Tangipahoa Parish",Louisiana,67.7,110,1.2,66.4
LA-107,"Tensas Parish",Louisiana,66.1,95,0.8,65.3
LA-109,"Terrebonne Parish",Louisiana,69.8,104,1,68.9
LA-111,"Union Parish",Louisiana,64.7,101,1.1,63.6
LA-113,"Vermilion Parish",Louisiana,68.5,68,0.1,68.4
LA-115,"Vernon Parish",Louisiana,67.2,112,1.4,65.8
LA-117,"Washington Parish",Louisiana,67.4,114,1.5,65.9
LA-119,"Webster Parish",Louisiana,65.2,104,1.2,64
LA-121,"West Baton Rouge Parish",Louisiana,68.2,102,0.8,67.4
LA-123,"West Carroll Parish",Louisiana,65.2,107,1.2,64
LA-125,"West Feliciana Parish",Louisiana,67,80,0.4,66.6
LA-127,"Winn Parish",Louisiana,65.7,101,0.9,64.8
ME-001,"Androscoggin County",Maine,46.7,124,3.6,43.1
ME-003,"Aroostook County",Maine,40.8,121,3.1,37.7
ME-005,"Cumberland County",Maine,47.1,120,3.2,43.9
ME-007,"Franklin County",Maine,41.4,119,3,38.4
ME-009,"Hancock County",Maine,46.4,123,3.4,43
ME-011,"Kennebec County",Maine,46.6,124,3.6,43
ME-013,"Knox County",Maine,46.7,124,3.4,43.3
ME-015,"Lincoln County",Maine,47.2,125,3.6,43.6
ME-017,"Oxford County",Maine,43.8,122,3.3,40.4
ME-019,"Penobscot County",Maine,44.5,121,3.3,41.1
ME-021,"Piscataquis County",Maine,41.6,121,3.3,38.3
ME-023,"Sagadahoc County",Maine,47.5,124,3.6,43.9
ME-025,"Somerset County",Maine,41.7,119,3.1,38.6
ME-027,"Waldo County",Maine,46.2,123,3.5,42.7
ME-029,"Washington County",Maine,45.8,123,3.7,42.1
ME-031,"York County",Maine,47.2,118,2.5,44.7
MD-001,"Allegany County",Maryland,51.9,85,0.7,51.3
MD-003,"Anne Arundel County",Maryland,57.5,113,2.2,55.4
MD-005,"Baltimore County",Maryland,55.3,115,2.3,53
MD-009,"Calvert County",Maryland,57.6,113,2,55.6
MD-011,"Caroline County",Maryland,56.6,110,2,54.6
MD-013,"Carroll County",Maryland,53.7,109,1.9,51.8
MD-015,"Cecil County",Maryland,55.3,113,2,53.3
MD-017,"Charles County",Maryland,57.9,114,2.3,55.7
MD-019,"Dorchester County",Maryland,58,115,2.4,55.6
MD-021,"Frederick County",Maryland,54,107,1.6,52.4
MD-023,"Garrett County",Maryland,48.2,94,0.9,47.2
MD-025,"Harford County",Maryland,55.3,114,2,53.2
MD-027,"Howard County",Maryland,55.2,115,2.3,52.9
MD-029,"Kent County",Maryland,56.3,108,1.7,54.6
MD-031,"Montgomery County",Maryland,55.4,110,1.9,53.4
MD-033,"Prince George's County",Maryland,56.9,112,1.9,55
MD-035,"Queen Anne's County",Maryland,56.5,108,1.8,54.7
MD-037,"St. Mary's County",Maryland,58,114,2.1,56
MD-039,"Somerset County",Maryland,58.7,117,2.6,56.1
MD-041,"Talbot County",Maryland,57.1,107,1.6,55.5
MD-043,"Washington County",Maryland,53.5,103,1.4,52.1
MD-045,"Wicomico County",Maryland,58.1,117,2.7,55.4
MD-047,"Worcester County",Maryland,58.1,116,2.5,55.6
MD-510,"Baltimore City",Maryland,57.7,118,2.9,54.8
MD-511,"Washington, D.C.",Washington, D.C.,57,110,1.9,55.1
MA-001,"Barnstable County",Massachusetts,52.8,125,3.9,48.9
MA-003,"Berkshire County",Massachusetts,46.9,120,2.8,44.1
MA-005,"Bristol County",Massachusetts,52.6,125,3.5,49
MA-007,"Dukes County",Massachusetts,53.1,126,3.7,49.4
MA-009,"Essex County",Massachusetts,50.8,124,3.3,47.5
MA-011,"Franklin County",Massachusetts,48.5,121,3.2,45.3
MA-013,"Hampden County",Massachusetts,49.7,119,2.8,46.9
MA-015,"Hampshire County",Massachusetts,49.1,121,2.8,46.3
MA-017,"Middlesex County",Massachusetts,51.3,125,3.7,47.6
MA-019,"Nantucket County",Massachusetts,52.5,126,3.9,48.6
MA-021,"Norfolk County",Massachusetts,52.2,125,4,48.3
MA-023,"Plymouth County",Massachusetts,52.9,125,4,48.9
MA-025,"Suffolk County",Massachusetts,52.6,125,4.1,48.5
MA-027,"Worcester County",Massachusetts,49.6,122,3.4,46.2
MI-001,"Alcona County",Michigan,44.5,108,2.1,42.4
MI-003,"Alger County",Michigan,40.7,83,0.5,40.1
MI-005,"Allegan County",Michigan,48.5,90,0.8,47.7
MI-007,"Alpena County",Michigan,44.6,110,2.3,42.3
MI-009,"Antrim County",Michigan,44.9,108,2.2,42.7
MI-011,"Arenac County",Michigan,46.5,110,2.1,44.4
MI-013,"Baraga County",Michigan,38.9,83,0.7,38.2
MI-015,"Barry County",Michigan,48.3,101,1.3,46.9
MI-017,"Bay County",Michigan,47.7,107,2.1,45.6
MI-019,"Benzie County",Michigan,45.5,110,2.6,42.8
MI-021,"Berrien County",Michigan,49.8,100,1.3,48.5
MI-023,"Branch County",Michigan,48.7,99,1.2,47.5
MI-025,"Calhoun County",Michigan,48.6,103,1.6,47
MI-027,"Cass County",Michigan,49.4,103,1.5,47.8
MI-029,"Charlevoix County",Michigan,44.6,106,1.8,42.8
MI-031,"Cheboygan County",Michigan,43.6,103,1.7,41.9
MI-033,"Chippewa County",Michigan,40.7,95,1,39.7
MI-035,"Clare County",Michigan,45,101,1.6,43.4
MI-037,"Clinton County",Michigan,48.3,105,1.7,46.6
MI-039,"Crawford County",Michigan,43.6,103,1.7,41.9
MI-041,"Delta County",Michigan,41.8,88,0.8,41
MI-043,"Dickinson County",Michigan,40.6,97,1.2,39.4
MI-045,"Eaton County",Michigan,48.3,103,1.6,46.7
MI-047,"Emmet County",Michigan,43.8,108,1.9,41.9
MI-049,"Genesee County",Michigan,48.4,110,2.2,46.3
MI-051,"Gladwin County",Michigan,46.1,103,1.8,44.3
MI-053,"Gogebic County",Michigan,38.5,67,0,38.4
MI-055,"Grand Traverse County",Michigan,45.5,110,2.7,42.8
MI-057,"Gratiot County",Michigan,47.5,102,1.5,46
MI-059,"Hillsdale County",Michigan,48.4,102,1.4,47
MI-061,"Houghton County",Michigan,40.2,89,1,39.2
MI-063,"Huron County",Michigan,47.3,115,2.7,44.7
MI-065,"Ingham County",Michigan,48.3,107,1.9,46.4
MI-067,"Ionia County",Michigan,47.8,102,1.4,46.4
MI-069,"Iosco County",Michigan,45.5,109,2.1,43.4
MI-071,"Iron County",Michigan,38.7,85,0.8,37.9
MI-073,"Isabella County",Michigan,46.4,103,1.6,44.8
MI-075,"Jackson County",Michigan,48.2,102,1.6,46.6
MI-077,"Kalamazoo County",Michigan,49,102,1.5,47.5
MI-079,"Kalkaska County",Michigan,44.2,105,2,42.2
MI-081,"Kent County",Michigan,47.6,98,1.2,46.4
MI-083,"Keweenaw County",Michigan,39.9,94,1.2,38.8
MI-085,"Lake County",Michigan,45.1,97,1,44.1
MI-087,"Lapeer County",Michigan,48.2,111,2.2,46
MI-089,"Leelanau County",Michigan,45.6,113,2.8,42.8
MI-091,"Lenawee County",Michigan,49.5,104,1.7,47.7
MI-093,"Livingston County",Michigan,48,106,1.9,46.1
MI-095,"Luce County",Michigan,40.2,86,0.7,39.4
MI-097,"Mackinac County",Michigan,41.4,97,1.1,40.3
MI-099,"Macomb County",Michigan,50,115,2.5,47.5
MI-101,"Manistee County",Michigan,45.1,100,1.5,43.7
MI-103,"Marquette County",Michigan,39.9,90,1.1,38.8
MI-105,"Mason County",Michigan,45.5,96,1,44.5
MI-107,"Mecosta County",Michigan,45.4,95,1.1,44.3
MI-109,"Menominee County",Michigan,42.4,96,1,41.4
MI-111,"Midland County",Michigan,47.4,104,1.7,45.6
MI-113,"Missaukee County",Michigan,44,102,1.7,42.3
MI-115,"Monroe County",Michigan,50.9,111,2.2,48.7
MI-117,"Montcalm County",Michigan,46.6,99,1.4,45.2
MI-119,"Montmorency County",Michigan,43.8,105,1.8,42
MI-121,"Muskegon County",Michigan,47.9,106,1.7,46.1
MI-123,"Newaygo County",Michigan,46.3,100,1.3,45
MI-125,"Oakland County",Michigan,48.8,114,2.3,46.5
MI-127,"Oceana County",Michigan,46.7,107,1.8,44.9
MI-129,"Ogemaw County",Michigan,44.8,107,2,42.8
MI-131,"Ontonagon County",Michigan,39.7,79,0.5,39.2
MI-133,"Osceola County",Michigan,44.3,99,1.3,43
MI-135,"Oscoda County",Michigan,43.9,106,1.9,42
MI-137,"Otsego County",Michigan,43.2,105,1.8,41.4
MI-139,"Ottawa County",Michigan,48.3,98,1.1,47.2
MI-141,"Presque Isle County",Michigan,44,105,1.8,42.1
MI-143,"Roscommon County",Michigan,44.4,106,2,42.4
MI-145,"Saginaw County",Michigan,48.2,107,1.9,46.2
MI-147,"St. Clair County",Michigan,49.5,116,2.5,47
MI-149,"St. Joseph County",Michigan,49.2,101,1.3,47.9
MI-151,"Sanilac County",Michigan,47.8,113,2.3,45.5
MI-153,"Schoolcraft County",Michigan,41.2,82,0.4,40.8
MI-155,"Shiawassee County",Michigan,48.2,105,1.8,46.4
MI-157,"Tuscola County",Michigan,47.8,109,2.1,45.7
MI-159,"Van Buren County",Michigan,49.1,99,1.1,47.9
MI-161,"Washtenaw County",Michigan,48.4,101,1.7,46.8
MI-163,"Wayne County",Michigan,50.4,114,2.2,48.1
MI-165,"Wexford County",Michigan,44.3,103,1.8,42.5
MN-001,"Aitkin County",Minnesota,38.5,60,-0.1,38.6
MN-003,"Anoka County",Minnesota,43.2,63,0.1,43.1
MN-005,"Becker County",Minnesota,38.2,41,-0.6,38.8
MN-007,"Beltrami County",Minnesota,36.9,50,-0.4,37.2
MN-009,"Benton County",Minnesota,41.9,79,0.6,41.3
MN-011,"Big Stone County",Minnesota,42.8,67,0.4,42.4
MN-013,"Blue Earth County",Minnesota,44.2,46,-0.5,44.6
MN-015,"Brown County",Minnesota,44.7,74,0.3,44.4
MN-017,"Carlton County",Minnesota,37.6,36,-0.7,38.3
MN-019,"Carver County",Minnesota,43.9,67,0.2,43.6
MN-021,"Cass County",Minnesota,38.6,58,-0.1,38.7
MN-023,"Chippewa County",Minnesota,43.4,67,0.3,43
MN-025,"Chisago County",Minnesota,42.2,51,-0.2,42.4
MN-027,"Clay County",Minnesota,39.6,43,-0.6,40.2
MN-029,"Clearwater County",Minnesota,37.1,40,-0.6,37.7
MN-031,"Cook County",Minnesota,34.6,34,-0.6,35.3
MN-033,"Cottonwood County",Minnesota,44.5,83,0.7,43.7
MN-035,"Crow Wing County",Minnesota,40.1,75,0.5,39.6
MN-037,"Dakota County",Minnesota,44.3,59,0.2,44.2
MN-039,"Dodge County",Minnesota,43.2,68,0.2,43
MN-041,"Douglas County",Minnesota,40.6,72,0.5,40.1
MN-043,"Faribault County",Minnesota,44.2,42,-0.6,44.7
MN-045,"Fillmore County",Minnesota,43.2,50,-0.5,43.6
MN-047,"Freeborn County",Minnesota,43.8,59,-0.1,43.9
MN-049,"Goodhue County",Minnesota,43.7,56,0,43.6
MN-051,"Grant County",Minnesota,41.5,71,0.4,41.1
MN-053,"Hennepin County",Minnesota,44,73,0.5,43.5
MN-055,"Houston County",Minnesota,44.7,52,-0.2,44.9
MN-057,"Hubbard County",Minnesota,38.1,49,-0.3,38.3
MN-059,"Isanti County",Minnesota,42.2,57,0,42.1
MN-061,"Itasca County",Minnesota,37,53,-0.3,37.3
MN-063,"Jackson County",Minnesota,44.7,84,0.8,43.9
MN-065,"Kanabec County",Minnesota,40.7,57,0.1,40.6
MN-067,"Kandiyohi County",Minnesota,42.3,61,0.2,42.1
MN-069,"Kittson County",Minnesota,37.6,82,0.8,36.8
MN-071,"Koochiching County",Minnesota,36.5,58,-0,36.5
MN-073,"Lac qui Parle County",Minnesota,43.6,67,0.4,43.3
MN-075,"Lake County",Minnesota,35.2,30,-0.8,36
MN-077,"Lake of the Woods County",Minnesota,36.5,70,0.3,36.2
MN-079,"Le Sueur County",Minnesota,43.7,46,-0.5,44.2
MN-081,"Lincoln County",Minnesota,42.9,61,0.2,42.8
MN-083,"Lyon County",Minnesota,43.9,67,0.2,43.7
MN-085,"McLeod County",Minnesota,43.4,63,0.1,43.3
MN-087,"Mahnomen County",Minnesota,37.3,35,-0.9,38.3
MN-089,"Marshall County",Minnesota,36.9,43,-0.5,37.4
MN-091,"Martin County",Minnesota,44.7,71,0.3,44.4
MN-093,"Meeker County",Minnesota,42.1,54,-0.2,42.3
MN-095,"Mille Lacs County",Minnesota,40.9,68,0.3,40.6
MN-097,"Morrison County",Minnesota,40.9,71,0.4,40.6
MN-099,"Mower County",Minnesota,43.4,71,0.2,43.2
MN-101,"Murray County",Minnesota,43.6,71,0.3,43.3
MN-103,"Nicollet County",Minnesota,44.2,52,-0.2,44.4
MN-105,"Nobles County",Minnesota,44.4,79,0.5,43.9
MN-107,"Norman County",Minnesota,38.6,35,-1,39.6
MN-109,"Olmsted County",Minnesota,43.2,59,0,43.2
MN-111,"Otter Tail County",Minnesota,39.8,59,-0,39.8
MN-113,"Pennington County",Minnesota,36.8,35,-1.1,37.9
MN-115,"Pine County",Minnesota,40.2,74,0.4,39.8
MN-117,"Pipestone County",Minnesota,43.5,72,0.3,43.1
MN-119,"Polk County",Minnesota,37.9,40,-0.8,38.7
MN-121,"Pope County",Minnesota,41.8,83,0.8,41
MN-123,"Ramsey County",Minnesota,44.2,73,0.4,43.9
MN-125,"Red Lake County",Minnesota,37.3,35,-1.1,38.4
MN-127,"Redwood County",Minnesota,44.3,70,0.2,44.1
MN-129,"Renville County",Minnesota,43.8,70,0.3,43.6
MN-131,"Rice County",Minnesota,43.6,53,-0.2,43.8
MN-133,"Rock County",Minnesota,44.9,82,0.7,44.2
MN-135,"Roseau County",Minnesota,36.2,56,0,36.2
MN-137,"St. Louis County",Minnesota,36,40,-0.5,36.5
